date,preclose,open,high,low,close,volume,amount,chg,chg.per
20100906,4662.96,4682.262,4692.106,4616.069,4651.963,6424395900,78525354466,-10.997,-0.2358
20100907,4651.963,4650.949,4680.332,4613.393,4679.942,5416786500,63524390405,27.979,0.6014
20100908,4679.942,4660.898,4723.833,4644.349,4720.375,5522650400,67062076447,40.433,0.864
20100909,4720.375,4730.861,4746.029,4649.038,4658.009,7024723000,85740639096,-62.366,-1.3212
20100910,4658.009,4655.704,4712.56,4593.45,4705.31,6231407600,76778297278,47.301,1.0155
20100913,4705.31,4713.062,4791.48,4707.358,4789.693,6235460200,79905971712,84.383,1.7934
20100914,4789.693,4796.464,4821.55,4770.364,4805.416,6104981400,77135510983,15.723,0.3283
20100915,4805.416,4802.611,4802.611,4712.529,4730.143,6025628700,73694005503,-75.273,-1.5664
20100916,4730.143,4721.555,4739.427,4558.399,4610.916,5601623100,68031791205,-119.227,-2.5206
20100917,4610.916,4616.572,4646.197,4575.79,4603.489,4208531700,52286715108,-7.427,-0.1611
20100920,4603.489,4608.853,4622.512,4531.484,4553.12,3880639200,47217098701,-50.369,-1.0941
20100921,4553.12,4561.669,4576.037,4516.613,4546.724,2851413200,34583857549,-6.396,-0.1405
20100927,4546.724,4570.608,4673.762,4570.608,4673.602,3648028400,45209839911,126.878,2.7905
20100928,4673.602,4672.15,4695.04,4643.173,4654.345,4167801400,52795715767,-19.257,-0.412
20100929,4654.345,4648.162,4659.562,4577.403,4590.317,3995348400,49445705332,-64.028,-1.3757
20100930,4590.317,4564.812,4660.605,4553.959,4660.605,3528901900,44293603190,70.288,1.5312
20101008,4660.605,4696.379,4787.448,4691.637,4767.967,5155148900,65487956706,107.362,2.3036
20101011,4767.967,4784.653,4825.355,4746.544,4789.155,7659541200,98047935947,21.188,0.4444
20101012,4789.155,4772.91,4808.126,4748.743,4806.029,6783344000,85283330571,16.874,0.3523
20101013,4806.029,4808.389,4838.859,4765.944,4836.737,7737040400,97139603152,30.708,0.6389
20101014,4836.737,4842.689,4848.857,4675.383,4679.548,7571346200,96047452541,-157.189,-3.2499
20101015,4679.548,4654.273,4719.928,4638.239,4691.45,7182738700,92543159845,11.902,0.2543
20101018,4691.45,4699.028,4701.156,4545.066,4636.639,8367456000,1.02E+11,-54.811,-1.1683
20101019,4636.639,4637.959,4779.113,4637.05,4778.607,6516314300,80300991645,141.968,3.0619
20101020,4778.607,4682.654,4828.9,4661.194,4794.194,7663805700,97102747642,15.587,0.3262
20101021,4794.194,4805.704,4844.54,4771.607,4833.8,6789941400,86005617696,39.606,0.8261
20101022,4833.8,4837.328,4892.619,4826.825,4877.927,6607192200,86069665286,44.127,0.9129
20101025,4877.927,4894.852,4998.892,4894.806,4998.5,8102924700,1.07E+11,120.573,2.4718
20101026,4998.5,5010.024,5046.65,4983.839,5046.148,8913849000,1.18E+11,47.648,0.9532
20101027,5046.148,5046.211,5088.85,4976.714,4994.774,8049167800,1.07E+11,-51.374,-1.0181
20101028,4994.774,4978.536,5020.066,4952.708,4999.59,6178162100,80933229821,4.816,0.0964
20101029,4999.59,5005.657,5068.704,4992.81,5055.492,6547187700,88982925507,55.902,1.1181
20101101,5055.492,5072.758,5199.812,5072.758,5199.525,8523837700,1.19E+11,144.033,2.849
20101102,5199.525,5211.466,5272.446,5171.501,5173.066,9686436800,1.36E+11,-26.459,-0.5089
20101103,5173.066,5165.912,5197.959,5096.457,5098.539,7631712400,1.06E+11,-74.527,-1.4407
20101104,5098.539,5104.775,5228.924,5104.775,5228.296,7612600900,1.03E+11,129.757,2.545
20101105,5228.296,5274.568,5313.483,5244.377,5311.77,8950490800,1.21E+11,83.474,1.5966
20101108,5311.77,5338.512,5431.394,5330.514,5431.091,9507648700,1.26E+11,119.321,2.2464
20101109,5431.091,5435.364,5468.36,5398.702,5467.839,9270058100,1.25E+11,36.748,0.6766
20101110,5467.839,5459.4,5504.881,5432.626,5484.742,8859264100,1.23E+11,16.903,0.3091
20101111,5484.742,5462.758,5581.354,5440.099,5440.099,9877328400,1.39E+11,-44.643,-0.8139
20101112,5440.099,5411.866,5445.708,5094.799,5111.189,10514325500,1.42E+11,-328.91,-6.046
20101115,5111.189,5117.16,5255.852,5083.851,5255.267,6785033500,93162069760,144.078,2.8189
20101116,5255.267,5259.513,5288.967,5017.246,5068.465,7836215300,1.07E+11,-186.802,-3.5546
20101117,5068.465,4989.798,5039.089,4830.509,4855.85,5430789000,72200547532,-212.615,-4.1949
20101118,4855.85,4885.909,4941.199,4814.422,4932.401,4202450500,57603057546,76.551,1.5765
20101119,4932.401,4959.062,5081.03,4919.28,5081.03,5421057400,75492552848,148.629,3.0133
20101122,5081.03,5049.463,5190.605,5036.316,5150.665,6086765100,87125849616,69.635,1.3705
20101123,5150.665,5129.372,5129.372,4970.488,5063.237,5377227500,75005855856,-87.428,-1.6974
20101124,5063.237,5022.128,5206.422,5017.934,5206.149,5408619800,77895655044,142.912,2.8225
20101125,5206.149,5228.268,5278.319,5226.983,5259.81,6078655700,84176620421,53.661,1.0307
20101126,5259.81,5255.255,5256.399,5169.034,5227.648,5407235300,73895454035,-32.162,-0.6115
20101129,5227.648,5214.449,5273.791,5180.657,5248.747,5007099900,71080926639,21.099,0.4036
20101130,5248.747,5238.5,5257.098,4960.708,5110.875,6460012300,87462279523,-137.872,-2.6268
20101201,5110.875,5090.402,5139.96,5071.354,5116.837,4082123700,56140962521,5.962,0.1167
20101202,5116.837,5175.258,5192.633,5135.673,5138.487,4774671500,65517113661,21.65,0.4231
20101203,5138.487,5135.826,5145.805,5052.433,5100.366,3763797400,51837130406,-38.121,-0.7419
20101206,5100.366,5103.86,5114.069,4989.281,5016.528,3413567800,48188257794,-83.838,-1.6438
20101207,5016.528,4999.589,5088.755,4931.88,5084.583,3368159600,46997286828,68.055,1.3566
20101208,5084.583,5077.549,5133.247,5059.584,5069.97,3301617800,46928056780,-14.613,-0.2874
20101209,5069.97,5047.044,5047.044,4964.253,4964.901,3503606900,46985514644,-105.069,-2.0724
20101210,4964.901,4944.929,5045.95,4935.281,5039.165,3041252700,42161387860,74.264,1.4958
20101213,5039.165,5063.009,5179.518,5063.009,5179.021,4556354900,63884495365,139.856,2.7754
20101214,5179.021,5194.939,5244.531,5181.198,5244.038,4936328300,69983253936,65.017,1.2554
20101215,5244.038,5244.803,5276.137,5211.7,5230.68,4679572300,67483845192,-13.358,-0.2547
20101216,5230.68,5219.084,5250.386,5200.879,5216.851,3552043900,49766029888,-13.829,-0.2644
20101217,5216.851,5212.136,5230.33,5187.398,5228.337,3041214400,43025437619,11.486,0.2202
20101220,5228.337,5246.417,5264.206,5043.659,5163.529,4558775600,65571498911,-64.808,-1.2396
20101221,5163.529,5166.336,5223.395,5123.268,5222.792,4038840600,55801000203,59.263,1.1477
20101222,5222.792,5225.766,5226.18,5157.318,5174.539,4077913500,56958141826,-48.253,-0.9239
20101223,5174.539,5161.257,5170.18,5060.526,5069.523,3460813400,47842893244,-105.016,-2.0295
20101224,5069.523,5046.942,5046.942,4947.222,4991.544,3095078600,40444073619,-77.979,-1.5382
20101227,4991.544,4993.383,5048.595,4832.529,4849.63,3415533800,45458382170,-141.914,-2.8431
20101228,4849.63,4820.824,4827.345,4700.561,4730.497,2955424800,37498203111,-119.133,-2.4565
20101229,4730.497,4730.63,4813.242,4723.291,4812.532,2147683700,29581712752,82.035,1.7342
20101230,4812.532,4810.442,4846.653,4777.84,4828.489,2353224100,33164304910,15.957,0.3316
20101231,4828.489,4833.887,4936.716,4833.887,4936.716,2765461400,41140457900,108.227,2.2414
20110104,4936.716,4964.214,5012.057,4938.942,5011.498,3699564400,54148801363,74.782,1.5148
20110105,5011.498,4989.105,5038.872,4964.866,5028.766,3475221800,52016619203,17.268,0.3446
20110106,5028.766,5026.331,5047.259,4992.165,5001.283,3123874300,45887129031,-27.483,-0.5465
20110107,5001.283,4990.698,5028.274,4945.784,4975.144,3499623300,47227223346,-26.139,-0.5226
20110110,4975.144,4966.563,4970.422,4816.581,4830.562,3113786200,43833176246,-144.582,-2.9061
20110111,4830.562,4811.16,4815.497,4747.492,4804.822,2750608900,36680616842,-25.74,-0.5329
20110112,4804.822,4813.485,4846.947,4764.469,4833.58,2691439800,33842368207,28.758,0.5985
20110113,4833.58,4851.682,4859.531,4810.905,4826.757,2544377300,32453204942,-6.823,-0.1412
20110114,4826.757,4816.662,4816.662,4719.152,4723.426,2781177400,36531767728,-103.331,-2.1408
20110117,4723.426,4690.877,4691.571,4507.571,4519.913,3067751000,38540848688,-203.513,-4.3086
20110118,4519.913,4502.064,4550.287,4483.502,4536.964,1944286600,24231409864,17.051,0.3772
20110119,4536.964,4538.986,4646.088,4530.607,4646.087,2436093800,31999372872,109.123,2.4052
20110120,4646.087,4637.773,4637.773,4476.561,4477.359,2865246300,36214797899,-168.728,-3.6316
20110121,4477.359,4459.988,4549.586,4445.23,4506.322,2709504200,33386899654,28.963,0.6469
20110124,4506.322,4506.61,4521.13,4397.017,4398.495,2522068200,32074479982,-107.827,-2.3928
20110125,4398.495,4390.157,4392.215,4307.907,4341.909,2133616900,26649035293,-56.586,-1.2865
20110126,4341.909,4339.862,4426.247,4339.862,4424.892,1974312400,25235239648,82.983,1.9112
20110127,4424.892,4397.929,4514.428,4369.867,4502.808,2796481700,35608939750,77.916,1.7609
20110128,4502.808,4497.829,4559.362,4493.837,4548.206,2581766500,33231246887,45.398,1.0082
20110131,4548.206,4544.334,4611,4536.187,4610.86,2640632200,34065114763,62.654,1.3776
20110201,4610.86,4612.399,4638.606,4604.912,4630.58,2394669500,31851848756,19.72,0.4277
20110209,4630.58,4597.537,4654.589,4584.899,4609.717,2754208500,35874081337,-20.863,-0.4505
20110210,4609.717,4604.844,4734.056,4602.333,4733.973,3457825000,43583054975,124.256,2.6955
20110211,4733.973,4736.272,4803.099,4729.387,4786.806,3991598300,51826099577,52.833,1.116
20110214,4786.806,4792.853,4884.993,4792.853,4872.495,4781513300,62502918176,85.689,1.7901
20110215,4872.495,4878.681,4932.331,4862.772,4869.687,5155704100,68054571951,-2.808,-0.0576
20110216,4869.687,4860.888,4952.946,4855.949,4952.667,4467136700,61015681747,82.98,1.704
20110217,4952.667,4962.125,4990.754,4917.952,4987.48,5044532700,68506795975,34.813,0.7029
20110218,4987.48,4977.22,4984.182,4915.666,4941.432,4290671900,58436567945,-46.048,-0.9233
20110221,4941.432,4911.806,5043.248,4905.363,5042.967,4737022000,64040480732,101.535,2.0548
20110222,5042.967,5052.357,5058.747,4908.246,4909.745,5738196100,79490295533,-133.222,-2.6417
20110223,4909.745,4891.245,4983.233,4891.245,4979.057,4483006400,61614316534,69.312,1.4117
20110224,4979.057,4976.341,5033.104,4963.761,5027.731,5009068500,65190945277,48.674,0.9776
20110225,5027.731,5019.504,5039.792,4964.35,5032.797,4445545000,57641320377,5.066,0.1008
20110228,5032.797,5040.223,5095.569,5007.648,5095.208,5124278700,66627729267,62.411,1.2401
20110301,5095.208,5099.698,5143.77,5082.044,5122.441,5779841800,77456783066,27.233,0.5345
20110302,5122.441,5099.475,5120.412,5024.864,5108.74,5314279000,70893197822,-13.701,-0.2675
20110303,5108.74,5106.39,5124.61,5000.542,5009.047,5171038900,67453574372,-99.693,-1.9514
20110304,5009.047,5005.555,5067.917,4989.647,5067.621,4255960400,54570107259,58.574,1.1694
20110307,5067.621,5085.455,5138.652,5085.455,5138.248,5747858800,77165909073,70.627,1.3937
20110308,5138.248,5135.355,5166.36,5113.086,5165.735,5314008100,71456158892,27.487,0.5349
20110309,5165.735,5168.132,5186.033,5147.866,5181.368,5114619700,69096749209,15.633,0.3026
20110310,5181.368,5174.026,5174.026,5139.782,5143.413,5231988600,72055747928,-37.955,-0.7325
20110311,5143.413,5118.071,5200.699,5113.482,5139.746,5171933500,70886655549,-3.667,-0.0713
20110314,5139.746,5127.142,5190.727,5111.01,5190.037,5341013300,75553123090,50.291,0.9785
20110315,5190.037,5178.085,5178.085,5016.883,5131.332,6333606400,85317312273,-58.705,-1.1311
20110316,5131.332,5122.271,5200.065,5119.192,5199.358,5556131900,75781512600,68.026,1.3257
20110317,5199.358,5151.638,5185.415,5080.527,5104.134,5674077700,74999674473,-95.224,-1.8315
20110318,5104.134,5133.772,5160.803,5105.058,5126.934,4267683300,57094408873,22.8,0.4467
20110321,5126.934,5120.672,5130.928,5062.79,5086.108,4191967500,55093792660,-40.826,-0.7963
20110322,5086.108,5093.408,5102.431,5020.755,5085.812,3910699900,53595286191,-0.296,-0.0058
20110323,5085.812,5084.77,5155.585,5076.72,5155.337,4637356000,60690171878,69.525,1.367
20110324,5155.337,5159.198,5185.502,5149.663,5169.264,4899669200,63827670882,13.927,0.2701
20110325,5169.264,5164.824,5218.064,5164.779,5212.345,5857739700,75047768896,43.081,0.8334
20110328,5212.345,5223.068,5231.728,5187.454,5199.552,6912303000,89292333979,-12.793,-0.2454
20110329,5199.552,5185.679,5191.536,5105.034,5111.153,7033332700,87274614443,-88.399,-1.7001
20110330,5111.153,5101.114,5117.221,5036.286,5064.545,5362860200,66256112915,-46.608,-0.9119
20110331,5064.545,5065.12,5079.233,4985.024,5000.402,4579340300,56200997747,-64.143,-1.2665
20110401,5000.402,4999.764,5065.076,4991.794,5065.076,3911730200,48618443215,64.674,1.2934
20110406,5065.076,5046.9,5070.336,5019.492,5057.84,4571476100,58417048983,-7.236,-0.1429
20110407,5057.84,5056.088,5090.022,5045.186,5089.751,4496888600,57683810293,31.911,0.6309
20110408,5089.751,5087.313,5149.053,5079.649,5148.799,4537160400,58374692881,59.048,1.1601
20110411,5148.799,5157.067,5162.489,5102.709,5107.137,5261755000,66933358490,-41.662,-0.8092
20110412,5107.137,5096.566,5139.03,5083.386,5114.459,5271436500,63128234949,7.322,0.1434
20110413,5114.459,5098.644,5165.492,5069.387,5165.207,4887132900,58014657947,50.748,0.9922
20110414,5165.207,5162.306,5175.238,5139.996,5150.869,4891311900,59275613529,-14.338,-0.2776
20110415,5150.869,5143.297,5162.415,5103.086,5162.415,5279411200,63287015102,11.546,0.2242
20110418,5162.415,5149.342,5179.447,5140.41,5178.894,5646023100,69014028734,16.479,0.3192
20110419,5178.894,5149.656,5153.556,5095.604,5116.144,6401797400,77177175059,-62.75,-1.2116
20110420,5116.144,5116.111,5154.741,5116.111,5152.395,5087671500,63372008210,36.251,0.7086
20110421,5152.395,5169.623,5191.014,5159.96,5188.111,5383070700,67225993144,35.716,0.6932
20110422,5188.111,5187.764,5193.214,5150.424,5165.123,5498767000,65818514589,-22.988,-0.4431
20110425,5165.123,5152.071,5152.071,5054.768,5054.768,5011404400,60598396125,-110.355,-2.1365
20110426,5054.768,5033.79,5047.339,4943.063,4970.572,3925771800,46731467118,-84.196,-1.6657
20110427,4970.572,4977.952,5003.858,4872.507,4913.497,4112825800,47874248469,-57.075,-1.1483
20110428,4913.497,4920.935,4937.108,4752.406,4755.416,4077560200,46696455937,-158.081,-3.2173
20110429,4755.416,4749.531,4837.004,4738.454,4836.866,3011031000,34952309552,81.45,1.7128
20110503,4836.866,4836.86,4920.709,4816.023,4920.57,3546053500,42337029899,83.704,1.7305
20110504,4920.57,4900.436,4900.436,4798.406,4814.781,4062791500,48501424167,-105.789,-2.1499
20110505,4814.781,4792.13,4842.37,4784.697,4827.212,3470003100,39948589955,12.431,0.2582
20110506,4827.212,4787.522,4874.976,4764.837,4849.969,3690577100,43482349641,22.757,0.4714
20110509,4849.969,4855.837,4897.756,4855.837,4889.92,3456250800,41948703524,39.951,0.8237
20110510,4889.92,4893.953,4918.868,4871.446,4918.674,3522454500,41590094339,28.754,0.588
20110511,4918.674,4919.243,4949.018,4880.31,4929.488,4237492400,49759156156,10.814,0.2199
20110512,4929.488,4896.335,4940.818,4863.122,4863.795,4735557300,54364102761,-65.693,-1.3327
20110513,4863.795,4860.034,4903.107,4817.829,4902.564,4246408300,49201045718,38.769,0.7971
20110516,4902.564,4900.004,4931.125,4892.239,4900.706,4099534300,47185720435,-1.858,-0.0379
20110517,4900.706,4892.293,4912.709,4823.065,4873.954,4686059500,53375981642,-26.752,-0.5459
20110518,4873.954,4859.321,4907.746,4850.45,4906.189,3608075100,40258340759,32.235,0.6614
20110519,4906.189,4912.813,4929.212,4875.803,4879.892,3468265600,40656806517,-26.297,-0.536
20110520,4879.892,4875.08,4886.591,4837.978,4863.185,3021996400,36148815016,-16.707,-0.3424
20110523,4863.185,4853.899,4853.92,4677.455,4679.527,4285262200,46854851911,-183.658,-3.7765
20110524,4679.527,4656.012,4676.835,4590.126,4672.076,3287198100,36938119960,-7.451,-0.1592
20110525,4672.076,4667.636,4689.694,4613.676,4618.748,3418169200,37355369017,-53.328,-1.1414
20110526,4618.748,4635.946,4662.29,4572.323,4572.942,3570183800,40354804074,-45.806,-0.9917
20110527,4572.942,4561.772,4567.228,4425.763,4428.894,3390238600,37048763813,-144.048,-3.15
20110530,4428.894,4402.999,4427.001,4339.079,4345.048,2659257500,28052719748,-83.846,-1.8932
20110531,4345.048,4347.99,4444.591,4339.625,4444.276,2647238400,28524372044,99.228,2.2837
20110601,4444.276,4439.386,4494,4424.2,4490.892,2746729400,29745700595,46.616,1.0489
20110602,4490.892,4434.863,4452.534,4363.895,4429.999,3038598800,32797875253,-60.893,-1.3559
20110603,4429.999,4425.488,4514.305,4424.198,4506.196,2671969100,29894914280,76.197,1.72
20110607,4506.196,4496.959,4548.218,4490.624,4547.303,2535242700,29192307348,41.107,0.9122
20110608,4547.303,4542.698,4568.288,4486.645,4562.972,2969370400,33398438594,15.669,0.3446
20110609,4562.972,4552.066,4553.712,4456.59,4456.73,3012745200,33502489779,-106.242,-2.3284
20110610,4456.73,4442.511,4469.578,4383.199,4469.049,2716272700,29456674895,12.319,0.2764
20110613,4469.049,4439.868,4475.693,4408.064,4468.787,2290297400,25594244639,-0.262,-0.0059
20110614,4468.787,4466.99,4546.73,4461.534,4540.939,2995558500,33903979110,72.152,1.6146
20110615,4540.939,4531.363,4562.039,4498.778,4499.694,2954781100,33518283130,-41.245,-0.9083
20110616,4499.694,4461.257,4466.776,4396.206,4402.143,2790606900,30663429751,-97.551,-2.1679
20110617,4402.143,4392.983,4415.159,4332.487,4337.367,2282689700,25191626303,-64.776,-1.4715
20110620,4337.367,4325.604,4333.572,4251.108,4278.753,2158850500,23481559124,-58.614,-1.3514
20110621,4278.753,4286.358,4338.852,4269.924,4338.422,2444865700,26823923809,59.669,1.3945
20110622,4338.422,4341.356,4350.921,4300.643,4321.219,2228087900,24496084382,-17.203,-0.3965
20110623,4321.219,4307.814,4411.86,4276.729,4402.938,2927737600,33040753820,81.719,1.8911
20110624,4402.938,4390.09,4533.705,4381.799,4509.18,4592928400,53141867590,106.242,2.413
20110627,4509.18,4511.764,4578.316,4510.722,4568.189,3916460400,47102993276,59.009,1.3086
20110628,4568.189,4569.757,4582.624,4529.179,4574.477,3231001100,40115208713,6.288,0.1376
20110629,4574.477,4570.843,4583.488,4511.281,4511.545,3396370200,41337680569,-62.932,-1.3757
20110630,4511.545,4506.748,4585.256,4506.738,4579.332,3273795000,39545274858,67.787,1.5025
20110701,4579.332,4589.175,4635.248,4582.329,4604.746,3882020200,44850873979,25.414,0.555
20110704,4604.746,4617.952,4719.57,4617.952,4719.391,5031479400,59892749363,114.645,2.4897
20110705,4719.391,4722.327,4758.075,4711.168,4749.424,4606850900,56956112520,30.033,0.6364
20110706,4749.424,4742.166,4763.24,4705.385,4760.917,4330434000,54362840502,11.493,0.242
20110707,4760.917,4757.074,4813.338,4742.37,4761.452,4850315800,61550736344,0.535,0.0112
20110708,4761.452,4755.751,4769.55,4720.234,4756.614,3641059700,46150254239,-4.838,-0.1016
20110711,4756.614,4741.98,4802.445,4728.494,4799.42,3725219400,47482947146,42.806,0.8999
20110712,4799.42,4762.094,4771.59,4727.67,4731.118,4142080400,51231813529,-68.302,-1.4231
20110713,4731.118,4729.198,4825.504,4729.198,4825.419,4023526700,52157709585,94.301,1.9932
20110714,4825.419,4833.752,4866.241,4813.49,4866.165,4613078200,59868156607,40.746,0.8444
20110715,4866.165,4853.755,4896.095,4842.785,4896.043,4781930400,60113467942,29.878,0.614
20110718,4896.043,4902.222,4919.141,4876.484,4895.26,4843666600,61013028718,-0.783,-0.016
20110719,4895.26,4871.677,4871.932,4822.447,4843.705,4150607400,52479127858,-51.555,-1.0532
20110720,4843.705,4864.276,4881.459,4801.611,4849.057,3945111400,49231211067,5.352,0.1105
20110721,4849.057,4846.336,4850.55,4782.397,4784.388,3879897100,48315272866,-64.669,-1.3336
20110722,4784.388,4791.455,4822.813,4781.41,4800.938,3316057700,41208478271,16.55,0.3459
20110725,4800.938,4784.969,4784.969,4597.736,4613.73,4350413100,53033113353,-187.208,-3.8994
20110726,4613.73,4604.987,4634.315,4576.932,4633.372,2841260600,35524791348,19.642,0.4257
20110727,4633.372,4621.503,4716.304,4596.428,4710.379,3221238600,41177212690,77.007,1.662
20110728,4710.379,4670.916,4685.455,4633.672,4680.898,3191405100,39438276994,-29.481,-0.6259
20110729,4680.898,4678.778,4694.059,4611.901,4628.32,2939857100,35749766484,-52.578,-1.1232
